timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1587337614589,21,Local_Request frequency,200,OK,Local Testing Environment 1-4,text,true,,461,301,5,10,http://localhost:5000/requestfrequency,21,0,0
1587337614574,37,Local_Request frequency,200,OK,Local Testing Environment 1-3,text,true,,459,297,5,10,http://localhost:5000/requestfrequency,37,0,0
1587337614589,23,Local_Healthcheck,200,OK,Local Testing Environment 1-5,text,true,,247,125,5,10,http://localhost:5000/apistatus,23,0,0
1587337614611,15,Local_Request counts,200,OK,Local Testing Environment 1-3,text,true,,218,327,5,10,http://localhost:5000/requestcounts,15,0,0
1587337614610,18,Local_Request counts,200,OK,Local Testing Environment 1-4,text,true,,219,331,5,10,http://localhost:5000/requestcounts,18,0,0
1587337614627,3,Local_Healthcheck,200,OK,Local Testing Environment 1-3,text,true,,247,125,5,10,http://localhost:5000/apistatus,3,0,0
1587337614628,3,Local_Healthcheck,200,OK,Local Testing Environment 1-4,text,true,,247,125,5,10,http://localhost:5000/apistatus,3,0,0
1587337614612,32,Local_Base Pins,200,OK,Local Testing Environment 1-5,text,true,,218,291,5,10,http://localhost:5000/pins,32,0,0
1587337614630,31,Local_Base Pins,200,OK,Local Testing Environment 1-3,text,true,,219,294,5,10,http://localhost:5000/pins,31,0,0
1587337614632,29,Local_Base Pins,200,OK,Local Testing Environment 1-4,text,true,,219,287,5,10,http://localhost:5000/pins,29,0,0
1587337613949,728,Local_Base Pins,200,OK,Local Testing Environment 1-2,text,true,,2347286,461,5,10,http://localhost:5000/pins,721,0,0
1587337614644,35,Local_Time to close,200,OK,Local Testing Environment 1-5,text,true,,242,298,5,10,http://localhost:5000/timetoclose,35,0,0
1587337614679,25,Local_Request frequency,200,OK,Local Testing Environment 1-5,text,true,,461,303,5,10,http://localhost:5000/requestfrequency,25,0,0
1587337614239,472,Local_Time to close,200,OK,Local Testing Environment 1-1,text,true,,857,457,5,10,http://localhost:5000/timetoclose,472,0,0
1587337614704,14,Local_Request counts,200,OK,Local Testing Environment 1-5,text,true,,219,333,5,10,http://localhost:5000/requestcounts,14,0,0
1587337614661,59,Local_Time to close,200,OK,Local Testing Environment 1-4,text,true,,266,294,5,10,http://localhost:5000/timetoclose,59,0,0
1587337614661,59,Local_Time to close,200,OK,Local Testing Environment 1-3,text,true,,242,301,5,10,http://localhost:5000/timetoclose,59,0,0
1587337614719,1,Local_Healthcheck,200,OK,Local Testing Environment 1-5,text,true,,247,125,5,10,http://localhost:5000/apistatus,1,0,0
1587337614720,18,Local_Base Pins,200,OK,Local Testing Environment 1-5,text,true,,219,308,5,10,http://localhost:5000/pins,18,0,0
1587337614720,49,Local_Request frequency,200,OK,Local Testing Environment 1-4,text,true,,501,299,5,10,http://localhost:5000/requestfrequency,49,0,0
1587337614720,49,Local_Request frequency,200,OK,Local Testing Environment 1-3,text,true,,461,306,5,10,http://localhost:5000/requestfrequency,49,0,0
1587337614738,34,Local_Time to close,200,OK,Local Testing Environment 1-5,text,true,,300,315,5,10,http://localhost:5000/timetoclose,34,0,0
1587337614769,26,Local_Request counts,200,OK,Local Testing Environment 1-3,text,true,,219,336,5,10,http://localhost:5000/requestcounts,26,0,0
1587337614769,26,Local_Request counts,200,OK,Local Testing Environment 1-4,text,true,,219,329,5,10,http://localhost:5000/requestcounts,26,0,0
1587337614772,27,Local_Request frequency,200,OK,Local Testing Environment 1-5,text,true,,550,320,5,10,http://localhost:5000/requestfrequency,27,0,0
1587337614796,4,Local_Healthcheck,200,OK,Local Testing Environment 1-4,text,true,,247,125,5,10,http://localhost:5000/apistatus,4,0,0
1587337614796,4,Local_Healthcheck,200,OK,Local Testing Environment 1-3,text,true,,247,125,5,10,http://localhost:5000/apistatus,4,0,0
1587337614800,15,Local_Request counts,200,OK,Local Testing Environment 1-5,text,true,,219,350,5,10,http://localhost:5000/requestcounts,14,0,0
1587337614815,1,Local_Healthcheck,200,OK,Local Testing Environment 1-5,text,true,,247,125,5,10,http://localhost:5000/apistatus,1,0,0
1587337614800,28,Local_Base Pins,200,OK,Local Testing Environment 1-4,text,true,,219,340,5,10,http://localhost:5000/pins,28,0,0
1587337614800,28,Local_Base Pins,200,OK,Local Testing Environment 1-3,text,true,,219,326,5,10,http://localhost:5000/pins,28,0,0
1587337614816,17,Local_Base Pins,200,OK,Local Testing Environment 1-5,text,true,,219,350,5,10,http://localhost:5000/pins,17,0,0
1587337614834,25,Local_Time to close,200,OK,Local Testing Environment 1-5,text,true,,378,357,5,10,http://localhost:5000/timetoclose,25,0,0
1587337614859,24,Local_Request frequency,200,OK,Local Testing Environment 1-5,text,true,,675,362,5,10,http://localhost:5000/requestfrequency,24,0,0
1587337614828,60,Local_Time to close,200,OK,Local Testing Environment 1-4,text,true,,356,347,5,10,http://localhost:5000/timetoclose,60,0,0
1587337614828,60,Local_Time to close,200,OK,Local Testing Environment 1-3,text,true,,330,333,5,10,http://localhost:5000/timetoclose,60,0,0
1587337614884,15,Local_Request counts,200,OK,Local Testing Environment 1-5,text,true,,219,392,5,10,http://localhost:5000/requestcounts,15,0,0
1587337614900,1,Local_Healthcheck,200,OK,Local Testing Environment 1-5,text,true,,247,125,5,10,http://localhost:5000/apistatus,1,0,0
1587337614901,26,Local_Base Pins,200,OK,Local Testing Environment 1-5,text,true,,219,371,5,10,http://localhost:5000/pins,26,0,0
1587337614888,54,Local_Request frequency,200,OK,Local Testing Environment 1-3,text,true,,596,338,5,10,http://localhost:5000/requestfrequency,54,0,0
1587337614888,54,Local_Request frequency,200,OK,Local Testing Environment 1-4,text,true,,638,352,5,10,http://localhost:5000/requestfrequency,54,0,0
1587337614942,17,Local_Request counts,200,OK,Local Testing Environment 1-3,text,true,,219,368,5,10,http://localhost:5000/requestcounts,17,0,0
1587337614927,38,Local_Time to close,200,OK,Local Testing Environment 1-5,text,true,,410,378,5,10,http://localhost:5000/timetoclose,38,0,0
1587337614942,31,Local_Request counts,200,OK,Local Testing Environment 1-4,text,true,,219,382,5,10,http://localhost:5000/requestcounts,31,0,0
1587337614960,15,Local_Healthcheck,200,OK,Local Testing Environment 1-3,text,true,,247,125,5,10,http://localhost:5000/apistatus,15,0,0
1587337614974,3,Local_Healthcheck,200,OK,Local Testing Environment 1-4,text,true,,247,125,5,10,http://localhost:5000/apistatus,3,0,0
1587337614965,27,Local_Request frequency,200,OK,Local Testing Environment 1-5,text,true,,725,383,5,10,http://localhost:5000/requestfrequency,27,0,0
1587337614975,20,Local_Base Pins,200,OK,Local Testing Environment 1-3,text,true,,219,394,5,10,http://localhost:5000/pins,20,0,0
1587337614992,16,Local_Request counts,200,OK,Local Testing Environment 1-5,text,true,,219,413,5,10,http://localhost:5000/requestcounts,16,0,0
1587337614977,33,Local_Base Pins,200,OK,Local Testing Environment 1-4,text,true,,218,423,5,10,http://localhost:5000/pins,33,0,0
1587337615008,2,Local_Healthcheck,200,OK,Local Testing Environment 1-5,text,true,,247,125,5,10,http://localhost:5000/apistatus,2,0,0
1587337615011,18,Local_Base Pins,200,OK,Local Testing Environment 1-5,text,true,,218,434,5,10,http://localhost:5000/pins,18,0,0
1587337614996,43,Local_Time to close,200,OK,Local Testing Environment 1-3,text,true,,446,401,5,10,http://localhost:5000/timetoclose,43,0,0
1587337615010,56,Local_Time to close,200,OK,Local Testing Environment 1-4,text,true,,488,430,5,10,http://localhost:5000/timetoclose,56,0,0
1587337615029,39,Local_Time to close,200,OK,Local Testing Environment 1-5,text,true,,511,441,5,10,http://localhost:5000/timetoclose,39,0,0
1587337615068,28,Local_Request frequency,200,OK,Local Testing Environment 1-5,text,true,,873,446,5,10,http://localhost:5000/requestfrequency,28,0,0
1587337615039,57,Local_Request frequency,200,OK,Local Testing Environment 1-3,text,true,,776,406,5,10,http://localhost:5000/requestfrequency,57,0,0
1587337615096,15,Local_Request counts,200,OK,Local Testing Environment 1-5,text,true,,219,476,5,10,http://localhost:5000/requestcounts,15,0,0
1587337615112,3,Local_Healthcheck,200,OK,Local Testing Environment 1-5,text,true,,247,125,5,10,http://localhost:5000/apistatus,3,0,0
1587337615067,52,Local_Request frequency,200,OK,Local Testing Environment 1-4,text,true,,834,435,5,10,http://localhost:5000/requestfrequency,52,0,0
1587337615115,17,Local_Base Pins,200,OK,Local Testing Environment 1-5,text,true,,219,442,5,10,http://localhost:5000/pins,17,0,0
1587337615096,39,Local_Request counts,200,OK,Local Testing Environment 1-3,text,true,,219,436,5,10,http://localhost:5000/requestcounts,39,0,0
1587337615136,1,Local_Healthcheck,200,OK,Local Testing Environment 1-3,text,true,,247,125,5,10,http://localhost:5000/apistatus,1,0,0
1587337614711,431,Local_Request frequency,200,OK,Local Testing Environment 1-1,text,true,,891,462,5,10,http://localhost:5000/requestfrequency,431,0,1
1587337615119,31,Local_Request counts,200,OK,Local Testing Environment 1-4,text,true,,219,465,5,10,http://localhost:5000/requestcounts,31,0,1
1587337615138,35,Local_Base Pins,200,OK,Local Testing Environment 1-3,text,true,,451,310,5,10,http://localhost:5000/pins,35,0,0
1587337615132,48,Local_Time to close,200,OK,Local Testing Environment 1-5,text,true,,531,449,5,10,http://localhost:5000/timetoclose,48,0,0
1587337615150,32,Local_Healthcheck,200,OK,Local Testing Environment 1-4,text,true,,247,125,5,10,http://localhost:5000/apistatus,32,0,0
1587337615181,26,Local_Request frequency,200,OK,Local Testing Environment 1-5,text,true,,909,454,5,10,http://localhost:5000/requestfrequency,26,0,0
1587337615173,55,Local_Time to close,200,OK,Local Testing Environment 1-3,text,true,,411,317,5,10,http://localhost:5000/timetoclose,55,0,0
1587337615182,60,Local_Base Pins,200,OK,Local Testing Environment 1-4,text,true,,451,330,5,10,http://localhost:5000/pins,59,0,0
1587337615207,49,Local_Request counts,200,OK,Local Testing Environment 1-5,text,true,,219,484,5,10,http://localhost:5000/requestcounts,49,0,0
1587337615228,45,Local_Request frequency,200,OK,Local Testing Environment 1-3,text,true,,550,322,5,10,http://localhost:5000/requestfrequency,45,0,0
1587337615273,35,Local_Request counts,200,OK,Local Testing Environment 1-3,text,true,,277,352,5,10,http://localhost:5000/requestcounts,35,0,0
1587337615308,3,Local_Healthcheck,200,OK,Local Testing Environment 1-3,text,true,,247,125,5,10,http://localhost:5000/apistatus,3,0,0
1587337615242,70,Local_Time to close,200,OK,Local Testing Environment 1-4,text,true,,440,337,5,10,http://localhost:5000/timetoclose,70,0,0
1587337615256,57,Local_Healthcheck,200,OK,Local Testing Environment 1-5,text,true,,247,125,5,10,http://localhost:5000/apistatus,57,0,0
1587337615312,51,Local_Request frequency,200,OK,Local Testing Environment 1-4,text,true,,596,342,5,10,http://localhost:5000/requestfrequency,51,0,0
1587337615311,57,Local_Base Pins,200,OK,Local Testing Environment 1-3,text,true,,89752,358,5,10,http://localhost:5000/pins,57,0,0
1587337615313,99,Local_Base Pins,200,OK,Local Testing Environment 1-5,text,true,,24683,346,5,10,http://localhost:5000/pins,99,0,0
1587337615368,81,Local_Time to close,200,OK,Local Testing Environment 1-3,text,true,,491,365,5,10,http://localhost:5000/timetoclose,81,0,0
1587337614677,786,Local_Time to close,200,OK,Local Testing Environment 1-2,text,true,,990,468,5,10,http://localhost:5000/timetoclose,786,0,0
1587337615363,100,Local_Request counts,200,OK,Local Testing Environment 1-4,text,true,,277,372,5,10,http://localhost:5000/requestcounts,100,0,0
1587337615413,111,Local_Time to close,200,OK,Local Testing Environment 1-5,text,true,,471,353,5,10,http://localhost:5000/timetoclose,111,0,0
1587337615450,74,Local_Request frequency,200,OK,Local Testing Environment 1-3,text,true,,682,370,5,10,http://localhost:5000/requestfrequency,74,0,0
1587337615463,62,Local_Healthcheck,200,OK,Local Testing Environment 1-4,text,true,,247,125,5,10,http://localhost:5000/apistatus,62,0,0
1587337615143,425,Local_Request counts,200,OK,Local Testing Environment 1-1,text,true,,331,492,5,10,http://localhost:5000/requestcounts,425,0,0
1587337615569,1,Local_Healthcheck,200,OK,Local Testing Environment 1-1,text,true,,247,125,5,10,http://localhost:5000/apistatus,1,0,0
1587337615525,53,Local_Request frequency,200,OK,Local Testing Environment 1-5,text,true,,642,358,5,10,http://localhost:5000/requestfrequency,53,0,0
1587337615525,60,Local_Request counts,200,OK,Local Testing Environment 1-3,text,true,,279,400,5,10,http://localhost:5000/requestcounts,60,0,0
1587337615585,3,Local_Healthcheck,200,OK,Local Testing Environment 1-3,text,true,,247,125,5,10,http://localhost:5000/apistatus,2,0,0
1587337615525,117,Local_Base Pins,200,OK,Local Testing Environment 1-4,text,true,,140892,381,5,10,http://localhost:5000/pins,116,0,0
1587337615571,75,Local_Base Pins,200,OK,Local Testing Environment 1-1,text,true,,216105,406,5,10,http://localhost:5000/pins,74,0,0
1587337615578,99,Local_Request counts,200,OK,Local Testing Environment 1-5,text,true,,278,388,5,10,http://localhost:5000/requestcounts,99,0,0
1587337615646,78,Local_Time to close,200,OK,Local Testing Environment 1-1,text,true,,561,413,5,10,http://localhost:5000/timetoclose,78,0,0
1587337615642,102,Local_Time to close,200,OK,Local Testing Environment 1-4,text,true,,526,388,5,10,http://localhost:5000/timetoclose,102,0,0
1587337615677,69,Local_Healthcheck,200,OK,Local Testing Environment 1-5,text,true,,247,125,5,10,http://localhost:5000/apistatus,69,0,0
1587337615724,70,Local_Request frequency,200,OK,Local Testing Environment 1-1,text,true,,782,418,5,10,http://localhost:5000/requestfrequency,70,0,0
1587337615744,87,Local_Request frequency,200,OK,Local Testing Environment 1-4,text,true,,731,393,5,10,http://localhost:5000/requestfrequency,87,0,0
1587337615794,73,Local_Request counts,200,OK,Local Testing Environment 1-1,text,true,,280,448,5,10,http://localhost:5000/requestcounts,73,0,0
1587337615868,1,Local_Healthcheck,200,OK,Local Testing Environment 1-1,text,true,,247,125,5,10,http://localhost:5000/apistatus,1,0,0
1587337615588,409,Local_Base Pins,200,OK,Local Testing Environment 1-3,text,true,,1631429,437,5,10,http://localhost:5000/pins,405,0,0
1587337615463,725,Local_Request frequency,200,OK,Local Testing Environment 1-2,text,true,,933,473,5,10,http://localhost:5000/requestfrequency,725,0,0
1587337615746,576,Local_Base Pins,200,OK,Local Testing Environment 1-5,text,true,,1794788,450,5,10,http://localhost:5000/pins,573,0,0
1587337615831,562,Local_Request counts,200,OK,Local Testing Environment 1-4,text,true,,280,423,5,10,http://localhost:5000/requestcounts,562,0,0
1587337615997,421,Local_Time to close,200,OK,Local Testing Environment 1-3,text,true,,717,444,5,10,http://localhost:5000/timetoclose,421,0,0
1587337615869,671,Local_Base Pins,200,OK,Local Testing Environment 1-1,text,true,,2347286,461,5,10,http://localhost:5000/pins,664,0,0
1587337616418,342,Local_Request frequency,200,OK,Local Testing Environment 1-3,text,true,,851,449,5,10,http://localhost:5000/requestfrequency,342,0,0
1587337616322,452,Local_Time to close,200,OK,Local Testing Environment 1-5,text,true,,857,457,5,10,http://localhost:5000/timetoclose,452,0,0
1587337616393,382,Local_Healthcheck,200,OK,Local Testing Environment 1-4,text,true,,247,125,5,10,http://localhost:5000/apistatus,382,0,0
1587337616189,623,Local_Request counts,200,OK,Local Testing Environment 1-2,text,true,,344,503,5,10,http://localhost:5000/requestcounts,623,0,0
1587337616811,2,Local_Healthcheck,200,OK,Local Testing Environment 1-2,text,true,,247,125,5,10,http://localhost:5000/apistatus,2,0,0
1587337616813,19,Local_Base Pins,200,OK,Local Testing Environment 1-2,text,true,,219,277,5,10,http://localhost:5000/pins,19,0,0
1587337616832,34,Local_Time to close,200,OK,Local Testing Environment 1-2,text,true,,242,284,5,10,http://localhost:5000/timetoclose,34,0,0
1587337616866,22,Local_Request frequency,200,OK,Local Testing Environment 1-2,text,true,,461,289,5,10,http://localhost:5000/requestfrequency,22,0,0
1587337616888,18,Local_Request counts,200,OK,Local Testing Environment 1-2,text,true,,219,319,5,10,http://localhost:5000/requestcounts,18,0,0
1587337616906,2,Local_Healthcheck,200,OK,Local Testing Environment 1-2,text,true,,247,125,5,10,http://localhost:5000/apistatus,2,0,0
1587337616908,17,Local_Base Pins,200,OK,Local Testing Environment 1-2,text,true,,219,279,5,10,http://localhost:5000/pins,17,0,0
1587337616925,34,Local_Time to close,200,OK,Local Testing Environment 1-2,text,true,,242,286,5,10,http://localhost:5000/timetoclose,34,0,0
1587337616959,24,Local_Request frequency,200,OK,Local Testing Environment 1-2,text,true,,461,291,5,10,http://localhost:5000/requestfrequency,24,0,0
1587337616984,15,Local_Request counts,200,OK,Local Testing Environment 1-2,text,true,,219,321,5,10,http://localhost:5000/requestcounts,15,0,0
1587337617000,1,Local_Healthcheck,200,OK,Local Testing Environment 1-2,text,true,,247,125,5,10,http://localhost:5000/apistatus,1,0,0
1587337617001,15,Local_Base Pins,200,OK,Local Testing Environment 1-2,text,true,,219,281,5,10,http://localhost:5000/pins,15,0,0
1587337617016,35,Local_Time to close,200,OK,Local Testing Environment 1-2,text,true,,242,288,5,10,http://localhost:5000/timetoclose,35,0,0
1587337617051,26,Local_Request frequency,200,OK,Local Testing Environment 1-2,text,true,,461,293,5,10,http://localhost:5000/requestfrequency,26,0,0
1587337617077,17,Local_Request counts,200,OK,Local Testing Environment 1-2,text,true,,218,323,5,10,http://localhost:5000/requestcounts,17,0,0
1587337617094,1,Local_Healthcheck,200,OK,Local Testing Environment 1-2,text,true,,247,125,5,10,http://localhost:5000/apistatus,1,0,0
1587337617096,14,Local_Base Pins,200,OK,Local Testing Environment 1-2,text,true,,219,283,5,10,http://localhost:5000/pins,14,0,0
1587337616759,365,Local_Request counts,200,OK,Local Testing Environment 1-3,text,true,,317,479,5,10,http://localhost:5000/requestcounts,365,0,1
1587337617124,1,Local_Healthcheck,200,OK,Local Testing Environment 1-3,text,true,,247,125,5,10,http://localhost:5000/apistatus,1,0,0
1587337617125,14,Local_Base Pins,200,OK,Local Testing Environment 1-3,text,true,,219,285,5,10,http://localhost:5000/pins,14,0,0
1587337617111,34,Local_Time to close,200,OK,Local Testing Environment 1-2,text,true,,242,290,5,10,http://localhost:5000/timetoclose,34,0,0
1587337617139,29,Local_Time to close,200,OK,Local Testing Environment 1-3,text,true,,242,292,5,10,http://localhost:5000/timetoclose,29,0,0
1587337617145,24,Local_Request frequency,200,OK,Local Testing Environment 1-2,text,true,,461,295,5,10,http://localhost:5000/requestfrequency,24,0,0
1587337617169,24,Local_Request counts,200,OK,Local Testing Environment 1-2,text,true,,219,325,5,10,http://localhost:5000/requestcounts,24,0,0
1587337617193,2,Local_Healthcheck,200,OK,Local Testing Environment 1-2,text,true,,247,125,5,10,http://localhost:5000/apistatus,2,0,0
1587337616773,423,Local_Request frequency,200,OK,Local Testing Environment 1-5,text,true,,891,462,5,10,http://localhost:5000/requestfrequency,423,0,0
1587337617168,29,Local_Request frequency,200,OK,Local Testing Environment 1-3,text,true,,460,297,5,10,http://localhost:5000/requestfrequency,29,0,0
1587337616774,434,Local_Base Pins,200,OK,Local Testing Environment 1-4,text,true,,219,275,5,10,http://localhost:5000/pins,434,0,0
1587337617195,15,Local_Base Pins,200,OK,Local Testing Environment 1-2,text,true,,219,287,5,10,http://localhost:5000/pins,15,0,0
1587337617210,31,Local_Time to close,200,OK,Local Testing Environment 1-2,text,true,,240,294,5,10,http://localhost:5000/timetoclose,31,0,0
1587337617209,39,Local_Time to close,200,OK,Local Testing Environment 1-4,text,true,,242,282,5,10,http://localhost:5000/timetoclose,39,0,1
1587337617242,28,Local_Request frequency,200,OK,Local Testing Environment 1-2,text,true,,461,299,5,10,http://localhost:5000/requestfrequency,28,0,0
1587337617249,27,Local_Request frequency,200,OK,Local Testing Environment 1-4,text,true,,461,287,5,10,http://localhost:5000/requestfrequency,27,0,0
1587337617270,21,Local_Request counts,200,OK,Local Testing Environment 1-2,text,true,,218,329,5,10,http://localhost:5000/requestcounts,21,0,0
1587337617292,2,Local_Healthcheck,200,OK,Local Testing Environment 1-2,text,true,,247,125,5,10,http://localhost:5000/apistatus,2,0,0
1587337617276,25,Local_Request counts,200,OK,Local Testing Environment 1-4,text,true,,219,317,5,10,http://localhost:5000/requestcounts,25,0,0
1587337617301,2,Local_Healthcheck,200,OK,Local Testing Environment 1-4,text,true,,247,125,5,10,http://localhost:5000/apistatus,2,0,0
1587337617294,17,Local_Base Pins,200,OK,Local Testing Environment 1-2,text,true,,218,289,5,10,http://localhost:5000/pins,17,0,0
1587337617303,18,Local_Base Pins,200,OK,Local Testing Environment 1-4,text,true,,219,291,5,10,http://localhost:5000/pins,18,0,0
1587337616539,802,Local_Time to close,200,OK,Local Testing Environment 1-1,text,true,,990,468,5,10,http://localhost:5000/timetoclose,802,0,0
1587337617311,37,Local_Time to close,200,OK,Local Testing Environment 1-2,text,true,,242,296,5,10,http://localhost:5000/timetoclose,37,0,0
1587337617321,29,Local_Time to close,200,OK,Local Testing Environment 1-4,text,true,,242,298,5,10,http://localhost:5000/timetoclose,29,0,0
1587337617350,22,Local_Request frequency,200,OK,Local Testing Environment 1-4,text,true,,461,303,5,10,http://localhost:5000/requestfrequency,22,0,0
1587337617348,27,Local_Request frequency,200,OK,Local Testing Environment 1-2,text,true,,461,301,5,10,http://localhost:5000/requestfrequency,27,0,0
1587337617372,16,Local_Request counts,200,OK,Local Testing Environment 1-4,text,true,,218,333,5,10,http://localhost:5000/requestcounts,16,0,0
1587337617388,2,Local_Healthcheck,200,OK,Local Testing Environment 1-4,text,true,,247,125,5,10,http://localhost:5000/apistatus,2,0,0
1587337617375,16,Local_Request counts,200,OK,Local Testing Environment 1-2,text,true,,219,331,5,10,http://localhost:5000/requestcounts,16,0,0
1587337617391,1,Local_Healthcheck,200,OK,Local Testing Environment 1-2,text,true,,247,125,5,10,http://localhost:5000/apistatus,1,0,0
1587337617390,16,Local_Base Pins,200,OK,Local Testing Environment 1-4,text,true,,219,294,5,10,http://localhost:5000/pins,16,0,0
1587337617392,16,Local_Base Pins,200,OK,Local Testing Environment 1-2,text,true,,218,287,5,10,http://localhost:5000/pins,16,0,0
1587337617408,29,Local_Time to close,200,OK,Local Testing Environment 1-2,text,true,,266,294,5,10,http://localhost:5000/timetoclose,29,0,0
1587337617406,37,Local_Time to close,200,OK,Local Testing Environment 1-4,text,true,,242,301,5,10,http://localhost:5000/timetoclose,37,0,0
1587337617438,27,Local_Request frequency,200,OK,Local Testing Environment 1-2,text,true,,501,299,5,10,http://localhost:5000/requestfrequency,27,0,0
1587337617443,24,Local_Request frequency,200,OK,Local Testing Environment 1-4,text,true,,461,306,5,10,http://localhost:5000/requestfrequency,24,0,0
1587337617465,15,Local_Request counts,200,OK,Local Testing Environment 1-2,text,true,,219,329,5,10,http://localhost:5000/requestcounts,15,0,0
1587337617481,1,Local_Healthcheck,200,OK,Local Testing Environment 1-2,text,true,,247,125,5,10,http://localhost:5000/apistatus,1,0,0
1587337617467,16,Local_Request counts,200,OK,Local Testing Environment 1-4,text,true,,219,336,5,10,http://localhost:5000/requestcounts,16,0,0
1587337617484,3,Local_Healthcheck,200,OK,Local Testing Environment 1-4,text,true,,247,125,5,10,http://localhost:5000/apistatus,3,0,0
1587337617487,14,Local_Base Pins,200,OK,Local Testing Environment 1-4,text,true,,219,326,5,10,http://localhost:5000/pins,14,0,0
1587337617483,18,Local_Base Pins,200,OK,Local Testing Environment 1-2,text,true,,219,308,5,10,http://localhost:5000/pins,18,0,0
1587337617501,29,Local_Time to close,200,OK,Local Testing Environment 1-2,text,true,,300,315,5,10,http://localhost:5000/timetoclose,29,0,0
1587337617501,34,Local_Time to close,200,OK,Local Testing Environment 1-4,text,true,,330,333,5,10,http://localhost:5000/timetoclose,34,0,0
1587337617531,27,Local_Request frequency,200,OK,Local Testing Environment 1-2,text,true,,550,320,5,10,http://localhost:5000/requestfrequency,27,0,0
1587337617535,28,Local_Request frequency,200,OK,Local Testing Environment 1-4,text,true,,596,338,5,10,http://localhost:5000/requestfrequency,28,0,0
1587337617559,16,Local_Request counts,200,OK,Local Testing Environment 1-2,text,true,,218,350,5,10,http://localhost:5000/requestcounts,16,0,0
1587337617575,2,Local_Healthcheck,200,OK,Local Testing Environment 1-2,text,true,,247,125,5,10,http://localhost:5000/apistatus,2,0,0
1587337617563,19,Local_Request counts,200,OK,Local Testing Environment 1-4,text,true,,219,368,5,10,http://localhost:5000/requestcounts,19,0,0
1587337617582,2,Local_Healthcheck,200,OK,Local Testing Environment 1-4,text,true,,247,125,5,10,http://localhost:5000/apistatus,2,0,0
1587337617578,16,Local_Base Pins,200,OK,Local Testing Environment 1-2,text,true,,219,340,5,10,http://localhost:5000/pins,16,0,0
1587337617584,15,Local_Base Pins,200,OK,Local Testing Environment 1-4,text,true,,219,350,5,10,http://localhost:5000/pins,15,0,0
1587337617594,27,Local_Time to close,200,OK,Local Testing Environment 1-2,text,true,,356,347,5,10,http://localhost:5000/timetoclose,27,0,0
1587337617196,432,Local_Request counts,200,OK,Local Testing Environment 1-5,text,true,,331,492,5,10,http://localhost:5000/requestcounts,432,0,1
1587337617197,431,Local_Request counts,200,OK,Local Testing Environment 1-3,text,true,,219,327,5,10,http://localhost:5000/requestcounts,431,0,0
1587337617628,3,Local_Healthcheck,200,OK,Local Testing Environment 1-3,text,true,,247,125,5,10,http://localhost:5000/apistatus,3,0,0
1587337617628,3,Local_Healthcheck,200,OK,Local Testing Environment 1-5,text,true,,247,125,5,10,http://localhost:5000/apistatus,3,0,0
1587337617599,38,Local_Time to close,200,OK,Local Testing Environment 1-4,text,true,,378,357,5,10,http://localhost:5000/timetoclose,38,0,0
1587337617622,22,Local_Request frequency,200,OK,Local Testing Environment 1-2,text,true,,638,352,5,10,http://localhost:5000/requestfrequency,22,0,0
1587337617631,28,Local_Base Pins,200,OK,Local Testing Environment 1-5,text,true,,219,394,5,10,http://localhost:5000/pins,28,0,0
1587337617631,28,Local_Base Pins,200,OK,Local Testing Environment 1-3,text,true,,219,371,5,10,http://localhost:5000/pins,28,0,0
1587337617644,16,Local_Request counts,200,OK,Local Testing Environment 1-2,text,true,,219,382,5,10,http://localhost:5000/requestcounts,16,0,0
1587337617660,2,Local_Healthcheck,200,OK,Local Testing Environment 1-2,text,true,,247,125,5,10,http://localhost:5000/apistatus,2,0,0
1587337617637,25,Local_Request frequency,200,OK,Local Testing Environment 1-4,text,true,,676,362,5,10,http://localhost:5000/requestfrequency,25,0,0
1587337617662,15,Local_Request counts,200,OK,Local Testing Environment 1-4,text,true,,219,392,5,10,http://localhost:5000/requestcounts,15,0,0
1587337617662,16,Local_Base Pins,200,OK,Local Testing Environment 1-2,text,true,,219,423,5,10,http://localhost:5000/pins,16,0,0
1587337617677,2,Local_Healthcheck,200,OK,Local Testing Environment 1-4,text,true,,247,125,5,10,http://localhost:5000/apistatus,2,0,0
1587337617679,14,Local_Base Pins,200,OK,Local Testing Environment 1-4,text,true,,218,434,5,10,http://localhost:5000/pins,14,0,0
1587337617678,32,Local_Time to close,200,OK,Local Testing Environment 1-2,text,true,,488,430,5,10,http://localhost:5000/timetoclose,32,0,0
1587337617659,59,Local_Time to close,200,OK,Local Testing Environment 1-3,text,true,,411,378,5,10,http://localhost:5000/timetoclose,59,0,0
1587337617659,59,Local_Time to close,200,OK,Local Testing Environment 1-5,text,true,,446,401,5,10,http://localhost:5000/timetoclose,59,0,0
1587337617694,33,Local_Time to close,200,OK,Local Testing Environment 1-4,text,true,,510,441,5,10,http://localhost:5000/timetoclose,33,0,0
1587337617710,29,Local_Request frequency,200,OK,Local Testing Environment 1-2,text,true,,834,435,5,10,http://localhost:5000/requestfrequency,29,0,0
1587337617739,14,Local_Request counts,200,OK,Local Testing Environment 1-2,text,true,,219,465,5,10,http://localhost:5000/requestcounts,14,0,0
