1587407943849,117,Local_Time to close,200,OK,Local Testing Environment 1-1,text,true,244,5,10,117
1587407943845,121,Local_Base Pins,200,OK,Local Testing Environment 1-2,text,true,219,5,10,121
1587407943966,76,Local_Time to close,200,OK,Local Testing Environment 1-2,text,true,244,5,10,76
1587407943966,80,Local_Request frequency,200,OK,Local Testing Environment 1-1,text,true,463,5,10,80
1587407944043,99,Local_Request frequency,200,OK,Local Testing Environment 1-2,text,true,463,5,10,99
1587407944046,97,Local_Request counts,200,OK,Local Testing Environment 1-1,text,true,219,5,10,97
1587407944143,50,Local_Request counts,200,OK,Local Testing Environment 1-2,text,true,219,5,10,50
1587407944144,50,Local_Healthcheck,200,OK,Local Testing Environment 1-1,text,true,247,5,10,50
1587407944194,75,Local_Base Pins,200,OK,Local Testing Environment 1-1,text,true,219,5,10,75
1587407944194,76,Local_Healthcheck,200,OK,Local Testing Environment 1-2,text,true,247,5,10,76
1587407944270,54,Local_Time to close,200,OK,Local Testing Environment 1-1,text,true,244,5,10,54
1587407944271,191,Local_Base Pins,200,OK,Local Testing Environment 1-2,text,true,621816,5,10,188
1587407944326,365,Local_Request frequency,200,OK,Local Testing Environment 1-1,text,true,463,5,10,365
1587407944462,229,Local_Time to close,200,OK,Local Testing Environment 1-2,text,true,358,5,10,229
1587407943513,1239,Local_Request counts,200,OK,Local Testing Environment 1-3,text,true,472,5,10,1239
1587407944753,2,Local_Healthcheck,200,OK,Local Testing Environment 1-3,text,true,247,5,10,2
1587407943328,1476,Local_Request frequency,200,OK,Local Testing Environment 1-4,text,true,998,5,10,1476
1587407944693,120,Local_Request frequency,200,OK,Local Testing Environment 1-2,text,true,472,5,10,120
1587407944693,120,Local_Request counts,200,OK,Local Testing Environment 1-1,text,true,219,5,10,120
1587407944813,71,Local_Healthcheck,200,OK,Local Testing Environment 1-1,text,true,247,5,10,71
1587407944813,71,Local_Request counts,200,OK,Local Testing Environment 1-2,text,true,272,5,10,71
