NAME,state,county,tract,GEO_ID,Total population
"Census Tract 1271.04, Los Angeles County, California",6,37,127104,1400000US06037127104,4183
"Census Tract 2404.01, Los Angeles County, California",6,37,240401,1400000US06037240401,6141
"Census Tract 2404.02, Los Angeles County, California",6,37,240402,1400000US06037240402,3626
"Census Tract 2405, Los Angeles County, California",6,37,240500,1400000US06037240500,7035
"Census Tract 2406, Los Angeles County, California",6,37,240600,1400000US06037240600,5911
"Census Tract 2407, Los Angeles County, California",6,37,240700,1400000US06037240700,6462
"Census Tract 2408, Los Angeles County, California",6,37,240800,1400000US06037240800,4494
"Census Tract 2409.01, Los Angeles County, California",6,37,240901,1400000US06037240901,2735
"Census Tract 2409.02, Los Angeles County, California",6,37,240902,1400000US06037240902,3774
"Census Tract 2410.01, Los Angeles County, California",6,37,241001,1400000US06037241001,4445
"Census Tract 2410.02, Los Angeles County, California",6,37,241002,1400000US06037241002,3950
"Census Tract 2411.10, Los Angeles County, California",6,37,241110,1400000US06037241110,3648
"Census Tract 2411.20, Los Angeles County, California",6,37,241120,1400000US06037241120,4389
"Census Tract 2412.01, Los Angeles County, California",6,37,241201,1400000US06037241201,3245
"Census Tract 2412.02, Los Angeles County, California",6,37,241202,1400000US06037241202,5922
"Census Tract 2413, Los Angeles County, California",6,37,241300,1400000US06037241300,2511
"Census Tract 2414, Los Angeles County, California",6,37,241400,1400000US06037241400,3672
"Census Tract 2420, Los Angeles County, California",6,37,242000,1400000US06037242000,4074
"Census Tract 2421, Los Angeles County, California",6,37,242100,1400000US06037242100,2743
"Census Tract 2422.01, Los Angeles County, California",6,37,242201,1400000US06037242201,4012
"Census Tract 2422.02, Los Angeles County, California",6,37,242202,1400000US06037242202,2816
"Census Tract 2423, Los Angeles County, California",6,37,242300,1400000US06037242300,5073
"Census Tract 2426, Los Angeles County, California",6,37,242600,1400000US06037242600,4584
"Census Tract 2427, Los Angeles County, California",6,37,242700,1400000US06037242700,5756
"Census Tract 2430.01, Los Angeles County, California",6,37,243001,1400000US06037243001,3704
"Census Tract 2430.02, Los Angeles County, California",6,37,243002,1400000US06037243002,2668
"Census Tract 2431, Los Angeles County, California",6,37,243100,1400000US06037243100,6090
"Census Tract 2611.02, Los Angeles County, California",6,37,261102,1400000US06037261102,3630
"Census Tract 2611.03, Los Angeles County, California",6,37,261103,1400000US06037261103,1815
"Census Tract 2611.04, Los Angeles County, California",6,37,261104,1400000US06037261104,1606
"Census Tract 2612, Los Angeles County, California",6,37,261200,1400000US06037261200,4185
"Census Tract 2621, Los Angeles County, California",6,37,262100,1400000US06037262100,2566
"Census Tract 2622, Los Angeles County, California",6,37,262200,1400000US06037262200,4471
"Census Tract 2623.01, Los Angeles County, California",6,37,262301,1400000US06037262301,2596
"Census Tract 2623.02, Los Angeles County, California",6,37,262302,1400000US06037262302,2959
"Census Tract 2623.03, Los Angeles County, California",6,37,262303,1400000US06037262303,2759
"Census Tract 2624, Los Angeles County, California",6,37,262400,1400000US06037262400,3059
"Census Tract 2625.01, Los Angeles County, California",6,37,262501,1400000US06037262501,3794
"Census Tract 2626.01, Los Angeles County, California",6,37,262601,1400000US06037262601,3478
"Census Tract 2626.04, Los Angeles County, California",6,37,262604,1400000US06037262604,5532
"Census Tract 2627.04, Los Angeles County, California",6,37,262704,1400000US06037262704,3489
"Census Tract 2627.06, Los Angeles County, California",6,37,262706,1400000US06037262706,3692
"Census Tract 2628.02, Los Angeles County, California",6,37,262802,1400000US06037262802,3231
"Census Tract 2640, Los Angeles County, California",6,37,264000,1400000US06037264000,3150
"Census Tract 2641.02, Los Angeles County, California",6,37,264102,1400000US06037264102,3048
"Census Tract 5004.02, Los Angeles County, California",6,37,500402,1400000US06037500402,5190
"Census Tract 5004.03, Los Angeles County, California",6,37,500403,1400000US06037500403,3464
"Census Tract 5004.04, Los Angeles County, California",6,37,500404,1400000US06037500404,4278
"Census Tract 5005, Los Angeles County, California",6,37,500500,1400000US06037500500,2846
"Census Tract 5006, Los Angeles County, California",6,37,500600,1400000US06037500600,5036
"Census Tract 5007, Los Angeles County, California",6,37,500700,1400000US06037500700,7196
"Census Tract 5008, Los Angeles County, California",6,37,500800,1400000US06037500800,5299
"Census Tract 5009, Los Angeles County, California",6,37,500900,1400000US06037500900,5948
"Census Tract 5010.01, Los Angeles County, California",6,37,501001,1400000US06037501001,3361
"Census Tract 5010.02, Los Angeles County, California",6,37,501002,1400000US06037501002,4759
"Census Tract 5012, Los Angeles County, California",6,37,501200,1400000US06037501200,4814
"Census Tract 5013.01, Los Angeles County, California",6,37,501301,1400000US06037501301,3098
"Census Tract 5013.02, Los Angeles County, California",6,37,501302,1400000US06037501302,3766
"Census Tract 5014, Los Angeles County, California",6,37,501400,1400000US06037501400,3430
"Census Tract 5015.01, Los Angeles County, California",6,37,501501,1400000US06037501501,2150
"Census Tract 5015.03, Los Angeles County, California",6,37,501503,1400000US06037501503,5583
"Census Tract 5015.04, Los Angeles County, California",6,37,501504,1400000US06037501504,3222
"Census Tract 5016, Los Angeles County, California",6,37,501600,1400000US06037501600,7425
"Census Tract 5017, Los Angeles County, California",6,37,501700,1400000US06037501700,3486
"Census Tract 5018.02, Los Angeles County, California",6,37,501802,1400000US06037501802,3281
"Census Tract 5018.03, Los Angeles County, California",6,37,501803,1400000US06037501803,4372
"Census Tract 5018.04, Los Angeles County, California",6,37,501804,1400000US06037501804,2174
"Census Tract 5019, Los Angeles County, California",6,37,501900,1400000US06037501900,4259
"Census Tract 5020.03, Los Angeles County, California",6,37,502003,1400000US06037502003,2609
"Census Tract 5020.04, Los Angeles County, California",6,37,502004,1400000US06037502004,4284
"Census Tract 5020.05, Los Angeles County, California",6,37,502005,1400000US06037502005,4905
"Census Tract 5021, Los Angeles County, California",6,37,502100,1400000US06037502100,4881
"Census Tract 5022, Los Angeles County, California",6,37,502200,1400000US06037502200,7039
"Census Tract 5023.03, Los Angeles County, California",6,37,502303,1400000US06037502303,8506
"Census Tract 5024.01, Los Angeles County, California",6,37,502401,1400000US06037502401,5059
"Census Tract 5024.02, Los Angeles County, California",6,37,502402,1400000US06037502402,3678
"Census Tract 5025, Los Angeles County, California",6,37,502500,1400000US06037502500,4166
"Census Tract 5026.02, Los Angeles County, California",6,37,502602,1400000US06037502602,4155
"Census Tract 5026.03, Los Angeles County, California",6,37,502603,1400000US06037502603,3378
"Census Tract 5026.04, Los Angeles County, California",6,37,502604,1400000US06037502604,3931
"Census Tract 5027, Los Angeles County, California",6,37,502700,1400000US06037502700,7007
"Census Tract 5028.01, Los Angeles County, California",6,37,502801,1400000US06037502801,6133
"Census Tract 5029.01, Los Angeles County, California",6,37,502901,1400000US06037502901,5937
"Census Tract 5030, Los Angeles County, California",6,37,503000,1400000US06037503000,6115
"Census Tract 5031.03, Los Angeles County, California",6,37,503103,1400000US06037503103,5302
"Census Tract 5031.04, Los Angeles County, California",6,37,503104,1400000US06037503104,2652
"Census Tract 5031.05, Los Angeles County, California",6,37,503105,1400000US06037503105,3549
"Census Tract 5031.06, Los Angeles County, California",6,37,503106,1400000US06037503106,3869
"Census Tract 5032.01, Los Angeles County, California",6,37,503201,1400000US06037503201,4179
"Census Tract 7021.02, Los Angeles County, California",6,37,702102,1400000US06037702102,5891
"Census Tract 7022.01, Los Angeles County, California",6,37,702201,1400000US06037702201,4080
"Census Tract 7022.02, Los Angeles County, California",6,37,702202,1400000US06037702202,3954
"Census Tract 7023, Los Angeles County, California",6,37,702300,1400000US06037702300,6601
"Census Tract 7024, Los Angeles County, California",6,37,702400,1400000US06037702400,4391
"Census Tract 7025.01, Los Angeles County, California",6,37,702501,1400000US06037702501,4959
"Census Tract 7025.02, Los Angeles County, California",6,37,702502,1400000US06037702502,3818
"Census Tract 7026, Los Angeles County, California",6,37,702600,1400000US06037702600,6480
"Census Tract 7027, Los Angeles County, California",6,37,702700,1400000US06037702700,3359
"Census Tract 7028.01, Los Angeles County, California",6,37,702801,1400000US06037702801,4782
"Census Tract 7028.02, Los Angeles County, California",6,37,702802,1400000US06037702802,2325
"Census Tract 7028.03, Los Angeles County, California",6,37,702803,1400000US06037702803,2641
"Census Tract 7029, Los Angeles County, California",6,37,702900,1400000US06037702900,10065
"Census Tract 7030.02, Los Angeles County, California",6,37,703002,1400000US06037703002,6794
"Census Tract 7030.03, Los Angeles County, California",6,37,703003,1400000US06037703003,6158
"Census Tract 7031, Los Angeles County, California",6,37,703100,1400000US06037703100,6026
"Census Tract 7032, Los Angeles County, California",6,37,703200,1400000US06037703200,5595
"Census Tract 8001.01, Los Angeles County, California",6,37,800101,1400000US06037800101,5751
"Census Tract 8001.03, Los Angeles County, California",6,37,800103,1400000US06037800103,3581
"Census Tract 8001.04, Los Angeles County, California",6,37,800104,1400000US06037800104,3764
"Census Tract 8002.02, Los Angeles County, California",6,37,800202,1400000US06037800202,5869
"Census Tract 8002.04, Los Angeles County, California",6,37,800204,1400000US06037800204,4108
"Census Tract 8002.05, Los Angeles County, California",6,37,800205,1400000US06037800205,4116
"Census Tract 8002.06, Los Angeles County, California",6,37,800206,1400000US06037800206,3808
"Census Tract 8003.24, Los Angeles County, California",6,37,800324,1400000US06037800324,6772
"Census Tract 8003.25, Los Angeles County, California",6,37,800325,1400000US06037800325,3724
"Census Tract 8003.28, Los Angeles County, California",6,37,800328,1400000US06037800328,1315
"Census Tract 8003.33, Los Angeles County, California",6,37,800333,1400000US06037800333,2042
"Census Tract 8003.34, Los Angeles County, California",6,37,800334,1400000US06037800334,4490
"Census Tract 8003.35, Los Angeles County, California",6,37,800335,1400000US06037800335,4789
"Census Tract 8003.36, Los Angeles County, California",6,37,800336,1400000US06037800336,3893
"Census Tract 8003.37, Los Angeles County, California",6,37,800337,1400000US06037800337,3950
"Census Tract 8003.38, Los Angeles County, California",6,37,800338,1400000US06037800338,6143
"Census Tract 8004.06, Los Angeles County, California",6,37,800406,1400000US06037800406,2547
"Census Tract 8004.10, Los Angeles County, California",6,37,800410,1400000US06037800410,3679
"Census Tract 8004.11, Los Angeles County, California",6,37,800411,1400000US06037800411,3212
"Census Tract 8004.12, Los Angeles County, California",6,37,800412,1400000US06037800412,4158
"Census Tract 8005.04, Los Angeles County, California",6,37,800504,1400000US06037800504,2352
"Census Tract 8005.06, Los Angeles County, California",6,37,800506,1400000US06037800506,3274
"Census Tract 9001.02, Los Angeles County, California",6,37,900102,1400000US06037900102,719
"Census Tract 9001.03, Los Angeles County, California",6,37,900103,1400000US06037900103,6281
"Census Tract 9001.04, Los Angeles County, California",6,37,900104,1400000US06037900104,5665
"Census Tract 9003.01, Los Angeles County, California",6,37,900301,1400000US06037900301,4610
"Census Tract 1272.20, Los Angeles County, California",6,37,127220,1400000US06037127220,4959
"Census Tract 1273, Los Angeles County, California",6,37,127300,1400000US06037127300,3693
"Census Tract 1274, Los Angeles County, California",6,37,127400,1400000US06037127400,6414
"Census Tract 1275.20, Los Angeles County, California",6,37,127520,1400000US06037127520,4875
"Census Tract 1276.03, Los Angeles County, California",6,37,127603,1400000US06037127603,2855
"Census Tract 1276.04, Los Angeles County, California",6,37,127604,1400000US06037127604,3285
"Census Tract 1276.05, Los Angeles County, California",6,37,127605,1400000US06037127605,4016
"Census Tract 1276.06, Los Angeles County, California",6,37,127606,1400000US06037127606,3133
"Census Tract 1277.11, Los Angeles County, California",6,37,127711,1400000US06037127711,3271
"Census Tract 1277.12, Los Angeles County, California",6,37,127712,1400000US06037127712,3858
"Census Tract 1278.03, Los Angeles County, California",6,37,127803,1400000US06037127803,4907
"Census Tract 1278.04, Los Angeles County, California",6,37,127804,1400000US06037127804,4832
"Census Tract 1278.05, Los Angeles County, California",6,37,127805,1400000US06037127805,3511
"Census Tract 1278.06, Los Angeles County, California",6,37,127806,1400000US06037127806,3015
"Census Tract 1279.10, Los Angeles County, California",6,37,127910,1400000US06037127910,5131
"Census Tract 1279.20, Los Angeles County, California",6,37,127920,1400000US06037127920,4710
"Census Tract 1281.01, Los Angeles County, California",6,37,128101,1400000US06037128101,3344
"Census Tract 1281.02, Los Angeles County, California",6,37,128102,1400000US06037128102,4958
"Census Tract 1282.10, Los Angeles County, California",6,37,128210,1400000US06037128210,5296
"Census Tract 1282.20, Los Angeles County, California",6,37,128220,1400000US06037128220,2858
"Census Tract 1283.02, Los Angeles County, California",6,37,128302,1400000US06037128302,5096
"Census Tract 1283.03, Los Angeles County, California",6,37,128303,1400000US06037128303,4063
"Census Tract 1284, Los Angeles County, California",6,37,128400,1400000US06037128400,4547
"Census Tract 1285, Los Angeles County, California",6,37,128500,1400000US06037128500,4205
"Census Tract 1286.01, Los Angeles County, California",6,37,128601,1400000US06037128601,5052
"Census Tract 1286.02, Los Angeles County, California",6,37,128602,1400000US06037128602,3217
"Census Tract 1287.03, Los Angeles County, California",6,37,128703,1400000US06037128703,3077
"Census Tract 1287.04, Los Angeles County, California",6,37,128704,1400000US06037128704,2242
"Census Tract 1288.01, Los Angeles County, California",6,37,128801,1400000US06037128801,3673
"Census Tract 1288.02, Los Angeles County, California",6,37,128802,1400000US06037128802,4343
"Census Tract 1289.10, Los Angeles County, California",6,37,128910,1400000US06037128910,4805
"Census Tract 1310.21, Los Angeles County, California",6,37,131021,1400000US06037131021,3463
"Census Tract 1310.22, Los Angeles County, California",6,37,131022,1400000US06037131022,3011
"Census Tract 1310.23, Los Angeles County, California",6,37,131023,1400000US06037131023,2968
"Census Tract 1310.24, Los Angeles County, California",6,37,131024,1400000US06037131024,4120
"Census Tract 1311, Los Angeles County, California",6,37,131100,1400000US06037131100,3293
"Census Tract 1312, Los Angeles County, California",6,37,131200,1400000US06037131200,3537
"Census Tract 1272.10, Los Angeles County, California",6,37,127210,1400000US06037127210,5933
"Census Tract 1313, Los Angeles County, California",6,37,131300,1400000US06037131300,4988
"Census Tract 1314, Los Angeles County, California",6,37,131400,1400000US06037131400,6679
"Census Tract 1316, Los Angeles County, California",6,37,131600,1400000US06037131600,4983
"Census Tract 1317.01, Los Angeles County, California",6,37,131701,1400000US06037131701,5424
"Census Tract 1317.02, Los Angeles County, California",6,37,131702,1400000US06037131702,3815
"Census Tract 2641.03, Los Angeles County, California",6,37,264103,1400000US06037264103,2751
"Census Tract 2643.03, Los Angeles County, California",6,37,264303,1400000US06037264303,2836
"Census Tract 2643.04, Los Angeles County, California",6,37,264304,1400000US06037264304,2606
"Census Tract 2643.05, Los Angeles County, California",6,37,264305,1400000US06037264305,4688
"Census Tract 2643.06, Los Angeles County, California",6,37,264306,1400000US06037264306,2000
"Census Tract 2651, Los Angeles County, California",6,37,265100,1400000US06037265100,2531
"Census Tract 2652.01, Los Angeles County, California",6,37,265201,1400000US06037265201,2845
"Census Tract 2652.03, Los Angeles County, California",6,37,265203,1400000US06037265203,2146
"Census Tract 2652.04, Los Angeles County, California",6,37,265204,1400000US06037265204,1358
"Census Tract 2653.01, Los Angeles County, California",6,37,265301,1400000US06037265301,12957
"Census Tract 2653.03, Los Angeles County, California",6,37,265303,1400000US06037265303,5089
"Census Tract 2653.04, Los Angeles County, California",6,37,265304,1400000US06037265304,2625
"Census Tract 2653.06, Los Angeles County, California",6,37,265306,1400000US06037265306,1929
"Census Tract 2653.07, Los Angeles County, California",6,37,265307,1400000US06037265307,1927
"Census Tract 2654.10, Los Angeles County, California",6,37,265410,1400000US06037265410,1775
"Census Tract 2654.20, Los Angeles County, California",6,37,265420,1400000US06037265420,1591
"Census Tract 2655.21, Los Angeles County, California",6,37,265521,1400000US06037265521,1849
"Census Tract 2655.22, Los Angeles County, California",6,37,265522,1400000US06037265522,2431
"Census Tract 2655.23, Los Angeles County, California",6,37,265523,1400000US06037265523,2704
"Census Tract 2655.24, Los Angeles County, California",6,37,265524,1400000US06037265524,2710
"Census Tract 2656.01, Los Angeles County, California",6,37,265601,1400000US06037265601,3480
"Census Tract 2656.02, Los Angeles County, California",6,37,265602,1400000US06037265602,3101
"Census Tract 2657.01, Los Angeles County, California",6,37,265701,1400000US06037265701,1507
"Census Tract 2657.02, Los Angeles County, California",6,37,265702,1400000US06037265702,2985
"Census Tract 2671.01, Los Angeles County, California",6,37,267101,1400000US06037267101,3646
"Census Tract 2671.02, Los Angeles County, California",6,37,267102,1400000US06037267102,3081
"Census Tract 2672.01, Los Angeles County, California",6,37,267201,1400000US06037267201,3043
"Census Tract 2672.02, Los Angeles County, California",6,37,267202,1400000US06037267202,3756
"Census Tract 2673, Los Angeles County, California",6,37,267300,1400000US06037267300,4340
"Census Tract 2674.03, Los Angeles County, California",6,37,267403,1400000US06037267403,3929
"Census Tract 2674.04, Los Angeles County, California",6,37,267404,1400000US06037267404,3227
"Census Tract 2674.05, Los Angeles County, California",6,37,267405,1400000US06037267405,2803
"Census Tract 2674.06, Los Angeles County, California",6,37,267406,1400000US06037267406,1918
"Census Tract 2675.02, Los Angeles County, California",6,37,267502,1400000US06037267502,3357
"Census Tract 2675.03, Los Angeles County, California",6,37,267503,1400000US06037267503,2296
"Census Tract 2675.04, Los Angeles County, California",6,37,267504,1400000US06037267504,4094
"Census Tract 2676, Los Angeles County, California",6,37,267600,1400000US06037267600,2591
"Census Tract 2677, Los Angeles County, California",6,37,267700,1400000US06037267700,3475
"Census Tract 2678, Los Angeles County, California",6,37,267800,1400000US06037267800,2894
"Census Tract 2679.01, Los Angeles County, California",6,37,267901,1400000US06037267901,2560
"Census Tract 2679.02, Los Angeles County, California",6,37,267902,1400000US06037267902,3565
"Census Tract 2690, Los Angeles County, California",6,37,269000,1400000US06037269000,4744
"Census Tract 2691, Los Angeles County, California",6,37,269100,1400000US06037269100,4612
"Census Tract 5032.02, Los Angeles County, California",6,37,503202,1400000US06037503202,4482
"Census Tract 5033.01, Los Angeles County, California",6,37,503301,1400000US06037503301,3560
"Census Tract 5033.02, Los Angeles County, California",6,37,503302,1400000US06037503302,6089
"Census Tract 5034.01, Los Angeles County, California",6,37,503401,1400000US06037503401,6911
"Census Tract 5034.02, Los Angeles County, California",6,37,503402,1400000US06037503402,3834
"Census Tract 5035.01, Los Angeles County, California",6,37,503501,1400000US06037503501,6643
"Census Tract 5035.02, Los Angeles County, California",6,37,503502,1400000US06037503502,4378
"Census Tract 5036.01, Los Angeles County, California",6,37,503601,1400000US06037503601,4126
"Census Tract 5036.02, Los Angeles County, California",6,37,503602,1400000US06037503602,3846
"Census Tract 5037.01, Los Angeles County, California",6,37,503701,1400000US06037503701,4685
"Census Tract 5037.02, Los Angeles County, California",6,37,503702,1400000US06037503702,5497
"Census Tract 5037.04, Los Angeles County, California",6,37,503704,1400000US06037503704,4587
"Census Tract 5037.05, Los Angeles County, California",6,37,503705,1400000US06037503705,2975
"Census Tract 5038.01, Los Angeles County, California",6,37,503801,1400000US06037503801,3539
"Census Tract 5038.02, Los Angeles County, California",6,37,503802,1400000US06037503802,5136
"Census Tract 5039.01, Los Angeles County, California",6,37,503901,1400000US06037503901,2387
"Census Tract 5039.02, Los Angeles County, California",6,37,503902,1400000US06037503902,5459
"Census Tract 5040.01, Los Angeles County, California",6,37,504001,1400000US06037504001,5901
"Census Tract 5040.02, Los Angeles County, California",6,37,504002,1400000US06037504002,5578
"Census Tract 5041.01, Los Angeles County, California",6,37,504101,1400000US06037504101,4726
"Census Tract 5042, Los Angeles County, California",6,37,504200,1400000US06037504200,7291
"Census Tract 5300.05, Los Angeles County, California",6,37,530005,1400000US06037530005,3649
"Census Tract 5300.06, Los Angeles County, California",6,37,530006,1400000US06037530006,4767
"Census Tract 5300.07, Los Angeles County, California",6,37,530007,1400000US06037530007,6406
"Census Tract 5301.01, Los Angeles County, California",6,37,530101,1400000US06037530101,5268
"Census Tract 5301.02, Los Angeles County, California",6,37,530102,1400000US06037530102,4888
"Census Tract 5302.02, Los Angeles County, California",6,37,530202,1400000US06037530202,4304
"Census Tract 5302.03, Los Angeles County, California",6,37,530203,1400000US06037530203,2408
"Census Tract 5302.04, Los Angeles County, California",6,37,530204,1400000US06037530204,3940
"Census Tract 5303.01, Los Angeles County, California",6,37,530301,1400000US06037530301,2165
"Census Tract 5303.02, Los Angeles County, California",6,37,530302,1400000US06037530302,6641
"Census Tract 5304, Los Angeles County, California",6,37,530400,1400000US06037530400,3835
"Census Tract 5305, Los Angeles County, California",6,37,530500,1400000US06037530500,4099
"Census Tract 5306.03, Los Angeles County, California",6,37,530603,1400000US06037530603,4344
"Census Tract 5307, Los Angeles County, California",6,37,530700,1400000US06037530700,2058
"Census Tract 5308.01, Los Angeles County, California",6,37,530801,1400000US06037530801,5528
"Census Tract 5308.02, Los Angeles County, California",6,37,530802,1400000US06037530802,3088
"Census Tract 5309.01, Los Angeles County, California",6,37,530901,1400000US06037530901,3827
"Census Tract 5309.02, Los Angeles County, California",6,37,530902,1400000US06037530902,4057
"Census Tract 5310, Los Angeles County, California",6,37,531000,1400000US06037531000,5129
"Census Tract 5311.01, Los Angeles County, California",6,37,531101,1400000US06037531101,5281
"Census Tract 5311.02, Los Angeles County, California",6,37,531102,1400000US06037531102,3008
"Census Tract 5312.01, Los Angeles County, California",6,37,531201,1400000US06037531201,4733
"Census Tract 9005.01, Los Angeles County, California",6,37,900501,1400000US06037900501,7517
"Census Tract 9005.04, Los Angeles County, California",6,37,900504,1400000US06037900504,6696
"Census Tract 9005.05, Los Angeles County, California",6,37,900505,1400000US06037900505,3643
"Census Tract 9005.06, Los Angeles County, California",6,37,900506,1400000US06037900506,4120
"Census Tract 9005.08, Los Angeles County, California",6,37,900508,1400000US06037900508,3859
"Census Tract 9005.09, Los Angeles County, California",6,37,900509,1400000US06037900509,3773
"Census Tract 9005.10, Los Angeles County, California",6,37,900510,1400000US06037900510,3685
"Census Tract 9006.02, Los Angeles County, California",6,37,900602,1400000US06037900602,4929
"Census Tract 9006.06, Los Angeles County, California",6,37,900606,1400000US06037900606,3735
"Census Tract 9006.07, Los Angeles County, California",6,37,900607,1400000US06037900607,3972
"Census Tract 9006.08, Los Angeles County, California",6,37,900608,1400000US06037900608,3738
"Census Tract 9006.09, Los Angeles County, California",6,37,900609,1400000US06037900609,4365
"Census Tract 9006.10, Los Angeles County, California",6,37,900610,1400000US06037900610,3293
"Census Tract 9006.11, Los Angeles County, California",6,37,900611,1400000US06037900611,4742
"Census Tract 9007.01, Los Angeles County, California",6,37,900701,1400000US06037900701,4634
"Census Tract 9007.03, Los Angeles County, California",6,37,900703,1400000US06037900703,4897
"Census Tract 9007.04, Los Angeles County, California",6,37,900704,1400000US06037900704,3055
"Census Tract 9007.05, Los Angeles County, California",6,37,900705,1400000US06037900705,4126
"Census Tract 9008.04, Los Angeles County, California",6,37,900804,1400000US06037900804,3644
"Census Tract 9008.05, Los Angeles County, California",6,37,900805,1400000US06037900805,5278
"Census Tract 9008.06, Los Angeles County, California",6,37,900806,1400000US06037900806,4207
"Census Tract 9008.07, Los Angeles County, California",6,37,900807,1400000US06037900807,3764
"Census Tract 9008.08, Los Angeles County, California",6,37,900808,1400000US06037900808,4751
"Census Tract 9009.01, Los Angeles County, California",6,37,900901,1400000US06037900901,2907
"Census Tract 9009.02, Los Angeles County, California",6,37,900902,1400000US06037900902,1534
"Census Tract 9010.03, Los Angeles County, California",6,37,901003,1400000US06037901003,4866
"Census Tract 9010.07, Los Angeles County, California",6,37,901007,1400000US06037901007,1848
"Census Tract 9010.08, Los Angeles County, California",6,37,901008,1400000US06037901008,2804
"Census Tract 9010.09, Los Angeles County, California",6,37,901009,1400000US06037901009,4905
"Census Tract 9010.10, Los Angeles County, California",6,37,901010,1400000US06037901010,5289
"Census Tract 9010.11, Los Angeles County, California",6,37,901011,1400000US06037901011,4988
"Census Tract 9010.12, Los Angeles County, California",6,37,901012,1400000US06037901012,5506
"Census Tract 9010.13, Los Angeles County, California",6,37,901013,1400000US06037901013,3032
"Census Tract 9010.14, Los Angeles County, California",6,37,901014,1400000US06037901014,4539
"Census Tract 9011.01, Los Angeles County, California",6,37,901101,1400000US06037901101,5573
"Census Tract 9011.02, Los Angeles County, California",6,37,901102,1400000US06037901102,5437
"Census Tract 9012.09, Los Angeles County, California",6,37,901209,1400000US06037901209,1418
"Census Tract 9012.10, Los Angeles County, California",6,37,901210,1400000US06037901210,1564
"Census Tract 9012.14, Los Angeles County, California",6,37,901214,1400000US06037901214,4645
"Census Tract 9012.15, Los Angeles County, California",6,37,901215,1400000US06037901215,3062
"Census Tract 9012.16, Los Angeles County, California",6,37,901216,1400000US06037901216,2391
"Census Tract 9012.17, Los Angeles County, California",6,37,901217,1400000US06037901217,1685
"Census Tract 9012.18, Los Angeles County, California",6,37,901218,1400000US06037901218,2629
"Census Tract 1318.01, Los Angeles County, California",6,37,131801,1400000US06037131801,3157
"Census Tract 1318.02, Los Angeles County, California",6,37,131802,1400000US06037131802,3039
"Census Tract 1319, Los Angeles County, California",6,37,131900,1400000US06037131900,4623
"Census Tract 1320.01, Los Angeles County, California",6,37,132001,1400000US06037132001,3473
"Census Tract 1320.02, Los Angeles County, California",6,37,132002,1400000US06037132002,3699
"Census Tract 1321.01, Los Angeles County, California",6,37,132101,1400000US06037132101,4727
"Census Tract 1321.02, Los Angeles County, California",6,37,132102,1400000US06037132102,5027
"Census Tract 1323.01, Los Angeles County, California",6,37,132301,1400000US06037132301,4189
"Census Tract 1323.02, Los Angeles County, California",6,37,132302,1400000US06037132302,3516
"Census Tract 1325.01, Los Angeles County, California",6,37,132501,1400000US06037132501,4553
"Census Tract 1325.02, Los Angeles County, California",6,37,132502,1400000US06037132502,3358
"Census Tract 1327, Los Angeles County, California",6,37,132700,1400000US06037132700,4882
"Census Tract 1329, Los Angeles County, California",6,37,132900,1400000US06037132900,3882
"Census Tract 1330, Los Angeles County, California",6,37,133000,1400000US06037133000,4866
"Census Tract 1331.01, Los Angeles County, California",6,37,133101,1400000US06037133101,1782
"Census Tract 1331.02, Los Angeles County, California",6,37,133102,1400000US06037133102,3944
"Census Tract 1340.01, Los Angeles County, California",6,37,134001,1400000US06037134001,3623
"Census Tract 1340.02, Los Angeles County, California",6,37,134002,1400000US06037134002,3849
"Census Tract 1341.01, Los Angeles County, California",6,37,134101,1400000US06037134101,5455
"Census Tract 1341.03, Los Angeles County, California",6,37,134103,1400000US06037134103,4645
"Census Tract 1341.04, Los Angeles County, California",6,37,134104,1400000US06037134104,4502
"Census Tract 1342.01, Los Angeles County, California",6,37,134201,1400000US06037134201,4941
"Census Tract 1343.02, Los Angeles County, California",6,37,134302,1400000US06037134302,4136
"Census Tract 1343.03, Los Angeles County, California",6,37,134303,1400000US06037134303,5618
"Census Tract 1343.04, Los Angeles County, California",6,37,134304,1400000US06037134304,2908
"Census Tract 1343.05, Los Angeles County, California",6,37,134305,1400000US06037134305,3961
"Census Tract 1343.06, Los Angeles County, California",6,37,134306,1400000US06037134306,4468
"Census Tract 1344.21, Los Angeles County, California",6,37,134421,1400000US06037134421,4609
"Census Tract 1344.22, Los Angeles County, California",6,37,134422,1400000US06037134422,4681
"Census Tract 1344.23, Los Angeles County, California",6,37,134423,1400000US06037134423,3537
"Census Tract 1344.24, Los Angeles County, California",6,37,134424,1400000US06037134424,2947
"Census Tract 1345.20, Los Angeles County, California",6,37,134520,1400000US06037134520,5761
"Census Tract 1345.21, Los Angeles County, California",6,37,134521,1400000US06037134521,3344
"Census Tract 1345.22, Los Angeles County, California",6,37,134522,1400000US06037134522,4574
"Census Tract 1347.10, Los Angeles County, California",6,37,134710,1400000US06037134710,5398
"Census Tract 1347.20, Los Angeles County, California",6,37,134720,1400000US06037134720,5421
"Census Tract 1348.01, Los Angeles County, California",6,37,134801,1400000US06037134801,3333
"Census Tract 1348.02, Los Angeles County, California",6,37,134802,1400000US06037134802,3107
"Census Tract 1349.01, Los Angeles County, California",6,37,134901,1400000US06037134901,2691
"Census Tract 1349.04, Los Angeles County, California",6,37,134904,1400000US06037134904,4452
